,Station,Year,Month,Day,Julian,Min.Temp,Max.Temp,radiation,total_pp,Precip.,wind.speed,vap,co2,Date,GDD,GDDcum,precip_cum,rad_cum,GDDcum_gs,precip_gs,rad_gs
8929,SUMMERSIDE_A,1984,6,17,169,9.8,20.8,22.2,-999.9,0,32.9,11.6,330,1984-06-17,10.3,313.6,584.6,2044.4,295.9,166.7,922.2
8930,SUMMERSIDE_A,1984,6,18,170,10.9,21.8,22.1,-999.9,0,33.4,11.6,330,1984-06-18,11.35,324.95,584.6,2066.5,307.25,166.7,944.3
8931,SUMMERSIDE_A,1984,6,19,171,14.7,16.9,9.9,-999.9,21,36.1,16.7,330,1984-06-19,10.8,335.75,605.6,2076.4,318.05,187.7,954.2
8932,SUMMERSIDE_A,1984,6,20,172,12.9,22.3,20.5,-999.9,0,21.2,13.9,330,1984-06-20,12.6,348.35,605.6,2096.9,330.65,187.7,974.7
8933,SUMMERSIDE_A,1984,6,21,173,11.2,18.3,17.9,-999.9,7.2,19.2,10.5,330,1984-06-21,9.75,358.1,612.8,2114.8,340.4,194.9,992.6
8934,SUMMERSIDE_A,1984,6,22,174,8.2,14.9,17.3,-999.9,5,18.1,10.3,330,1984-06-22,6.55,364.65,617.8,2132.1,346.95,199.9,1009.9
8935,SUMMERSIDE_A,1984,6,23,175,6.2,11.6,15.6,-999.9,10.6,22.5,9.2,330,1984-06-23,3.9,368.55,628.4,2147.7,350.85,210.5,1025.5
8936,SUMMERSIDE_A,1984,6,24,176,5.6,16.6,22.2,-999.9,0,14.6,9.2,330,1984-06-24,6.1,374.65,628.4,2169.9,356.95,210.5,1047.7
8937,SUMMERSIDE_A,1984,6,25,177,10.1,18.4,19.3,-999.9,0,26.7,11,330,1984-06-25,9.25,383.9,628.4,2189.2,366.2,210.5,1067
8938,SUMMERSIDE_A,1984,6,26,178,10.1,17.5,18.2,-999.9,5,28.5,13.6,330,1984-06-26,8.8,392.7,633.4,2207.4,375,215.5,1085.2
8939,SUMMERSIDE_A,1984,6,27,179,11.2,15.1,13.2,-999.9,1.4,25.8,13.6,330,1984-06-27,8.15,400.85,634.8,2220.6,383.15,216.9,1098.4
8940,SUMMERSIDE_A,1984,6,28,180,11.1,24.1,24.1,-999.9,0.2,17.2,16.3,330,1984-06-28,12.6,413.45,635,2244.7,395.75,217.1,1122.5
8941,SUMMERSIDE_A,1984,6,29,181,15.2,23.7,19.4,-999.9,4.4,20.8,19.3,330,1984-06-29,14.45,427.9,639.4,2264.1,410.2,221.5,1141.9
8942,SUMMERSIDE_A,1984,6,30,182,15,24.1,20.1,-999.9,1.2,14.1,19.8,330,1984-06-30,14.55,442.45,640.6,2284.2,424.75,222.7,1162
8943,SUMMERSIDE_A,1984,7,1,183,14.3,28.1,24.7,-999.9,0,15.5,19.7,330,1984-07-01,16.2,458.65,640.6,2308.9,440.95,222.7,1186.7
8944,SUMMERSIDE_A,1984,7,2,184,14.7,23.4,19.6,-999.9,0,14.3,16.6,330,1984-07-02,14.05,472.7,640.6,2328.5,455,222.7,1206.3
8945,SUMMERSIDE_A,1984,7,3,185,14.9,26.9,23,-999.9,0,23.2,18.2,330,1984-07-03,15.9,488.6,640.6,2351.5,470.9,222.7,1229.3
8946,SUMMERSIDE_A,1984,7,4,186,16.5,24.8,19.1,-999.9,0,28.9,20,330,1984-07-04,15.65,504.25,640.6,2370.6,486.55,222.7,1248.4
8947,SUMMERSIDE_A,1984,7,5,187,16.3,21.2,14.6,-999.9,10,28,19.6,330,1984-07-05,13.75,518,650.6,2385.2,500.3,232.7,1263
8948,SUMMERSIDE_A,1984,7,6,188,16.2,20,12.9,-999.9,7.6,27.8,19.3,330,1984-07-06,13.1,531.1,658.2,2398.1,513.4,240.3,1275.9
8949,SUMMERSIDE_A,1984,7,7,189,18.4,27.4,19.8,-999.9,0.4,31.9,23.3,330,1984-07-07,17.9,549,658.6,2417.9,531.3,240.7,1295.7
8950,SUMMERSIDE_A,1984,7,8,190,19.3,24.3,14.7,-999.9,35.2,26.6,23.3,330,1984-07-08,16.8,565.8,693.8,2432.6,548.1,275.9,1310.4
8951,SUMMERSIDE_A,1984,7,9,191,15.2,24.4,19.9,-999.9,0,24,18.7,330,1984-07-09,14.8,580.6,693.8,2452.5,562.9,275.9,1330.3
8952,SUMMERSIDE_A,1984,7,10,192,14.2,22.9,19.3,-999.9,0,20.5,15.6,330,1984-07-10,13.55,594.15,693.8,2471.8,576.45,275.9,1349.6
8953,SUMMERSIDE_A,1984,7,11,193,12.4,24.3,22.5,-999.9,0,18.2,15.9,330,1984-07-11,13.35,607.5,693.8,2494.3,589.8,275.9,1372.1
8954,SUMMERSIDE_A,1984,7,12,194,14.6,19.9,15,-999.9,12.2,24.9,17.4,330,1984-07-12,12.25,619.75,706,2509.3,602.05,288.1,1387.1
8955,SUMMERSIDE_A,1984,7,13,195,15.2,28.3,23.5,-999.9,0.8,18.7,18.1,330,1984-07-13,16.75,636.5,706.8,2532.8,618.8,288.9,1410.6
8956,SUMMERSIDE_A,1984,7,14,196,14.8,26.2,21.9,-999.9,2.2,14.6,18.2,330,1984-07-14,15.5,652,709,2554.7,634.3,291.1,1432.5
8957,SUMMERSIDE_A,1984,7,15,197,15.2,23.1,18.2,-999.9,3,12,18.1,330,1984-07-15,14.15,666.15,712,2572.9,648.45,294.1,1450.7
8958,SUMMERSIDE_A,1984,7,16,198,17.2,25.6,18.7,-999.9,8,23,19.6,330,1984-07-16,16.4,682.55,720,2591.6,664.85,302.1,1469.4
8959,SUMMERSIDE_A,1984,7,17,199,17.3,27.1,20.1,-999.9,0.2,24.1,22.3,330,1984-07-17,17.2,699.75,720.2,2611.7,682.05,302.3,1489.5
8960,SUMMERSIDE_A,1984,7,18,200,16,27.4,21.6,-999.9,4.8,16.4,19,330,1984-07-18,16.7,716.45,725,2633.3,698.75,307.1,1511.1
8961,SUMMERSIDE_A,1984,7,19,201,16.3,24.9,18.7,-999.9,5.4,25.1,19.2,330,1984-07-19,15.6,732.05,730.4,2652,714.35,312.5,1529.8
8962,SUMMERSIDE_A,1984,7,20,202,16.1,26,20,-999.9,0,23.1,17.5,330,1984-07-20,16.05,748.1,730.4,2672,730.4,312.5,1549.8
8963,SUMMERSIDE_A,1984,7,21,203,16.2,25.5,19.3,-999.9,0,26.5,18.7,330,1984-07-21,15.85,763.95,730.4,2691.3,746.25,312.5,1569.1
8964,SUMMERSIDE_A,1984,7,22,204,16.6,26.8,20.2,-999.9,0,19,17,330,1984-07-22,16.7,780.65,730.4,2711.5,762.95,312.5,1589.3
8965,SUMMERSIDE_A,1984,7,23,205,16.7,24.7,17.8,-999.9,5.8,25.4,19.8,330,1984-07-23,15.7,796.35,736.2,2729.3,778.65,318.3,1607.1
8966,SUMMERSIDE_A,1984,7,24,206,15.8,27.1,21.1,-999.9,1.6,29.8,18.3,330,1984-07-24,16.45,812.8,737.8,2750.4,795.1,319.9,1628.2
8967,SUMMERSIDE_A,1984,7,25,207,13.4,21.4,17.7,-999.9,0,23.8,12.8,330,1984-07-25,12.4,825.2,737.8,2768.1,807.5,319.9,1645.9
8968,SUMMERSIDE_A,1984,7,26,208,12.6,22.9,20,-999.9,0,14.9,13,330,1984-07-26,12.75,837.95,737.8,2788.1,820.25,319.9,1665.9
8969,SUMMERSIDE_A,1984,7,27,209,14.6,24.5,19.5,-999.9,0,11,16,330,1984-07-27,14.55,852.5,737.8,2807.6,834.8,319.9,1685.4
8970,SUMMERSIDE_A,1984,7,28,210,14.5,17.6,10.9,-999.9,16.4,12.8,16.4,330,1984-07-28,11.05,863.55,754.2,2818.5,845.85,336.3,1696.3
8971,SUMMERSIDE_A,1984,7,29,211,14.7,21.8,16.4,-999.9,0,13.3,17.1,330,1984-07-29,13.25,876.8,754.2,2834.9,859.1,336.3,1712.7
8972,SUMMERSIDE_A,1984,7,30,212,14.9,26.3,20.7,-999.9,0,17.3,18,330,1984-07-30,15.6,892.4,754.2,2855.6,874.7,336.3,1733.4
8973,SUMMERSIDE_A,1984,7,31,213,15.3,26.8,20.7,-999.9,0,24.8,18.3,330,1984-07-31,16.05,908.45,754.2,2876.3,890.75,336.3,1754.1
8974,SUMMERSIDE_A,1984,8,1,214,16.6,25.5,18.1,-999.9,0,22.1,19.9,330,1984-08-01,16.05,924.5,754.2,2894.4,906.8,336.3,1772.2
8975,SUMMERSIDE_A,1984,8,2,215,16.5,23.4,15.8,-999.9,0,13.2,17.9,330,1984-08-02,14.95,939.45,754.2,2910.2,921.75,336.3,1788
8976,SUMMERSIDE_A,1984,8,3,216,15.5,28.9,22,-999.9,0,13,17.9,330,1984-08-03,17.2,956.65,754.2,2932.2,938.95,336.3,1810
8977,SUMMERSIDE_A,1984,8,4,217,15.3,25.8,19.4,-999.9,0,11.9,15.9,330,1984-08-04,15.55,972.2,754.2,2951.6,954.5,336.3,1829.4
8978,SUMMERSIDE_A,1984,8,5,218,16.2,30.9,22.8,-999.9,0.2,12.5,20.6,330,1984-08-05,18.55,990.75,754.4,2974.4,973.05,336.5,1852.2
8979,SUMMERSIDE_A,1984,8,6,219,17.3,29.8,20.9,-999.9,0,8.5,21.4,330,1984-08-06,18.55,1009.3,754.4,2995.3,991.6,336.5,1873.1
8980,SUMMERSIDE_A,1984,8,7,220,19,28.3,17.9,-999.9,11.2,19.5,22.5,330,1984-08-07,18.65,1027.95,765.6,3013.2,1010.25,347.7,1891
8981,SUMMERSIDE_A,1984,8,8,221,17.5,22.7,13.3,-999.9,0,13.6,20.2,330,1984-08-08,15.1,1043.05,765.6,3026.5,1025.35,347.7,1904.3
8982,SUMMERSIDE_A,1984,8,9,222,15.8,24.7,17.3,-999.9,0,11.8,19.5,330,1984-08-09,15.25,1058.3,765.6,3043.8,1040.6,347.7,1921.6
8983,SUMMERSIDE_A,1984,8,10,223,17,25.7,17,-999.9,0.4,19.4,21.1,330,1984-08-10,16.35,1074.65,766,3060.8,1056.95,348.1,1938.6
8984,SUMMERSIDE_A,1984,8,11,224,20.8,28.7,16.1,-999.9,26.8,10.7,28,330,1984-08-11,19.75,1094.4,792.8,3076.9,1076.7,374.9,1954.7
8985,SUMMERSIDE_A,1984,8,12,225,18.8,24.4,13.5,-999.9,16,12.1,24.6,330,1984-08-12,16.6,1111,808.8,3090.4,1093.3,390.9,1968.2
8986,SUMMERSIDE_A,1984,8,13,226,18.9,22.3,10.5,-999.9,0,9,21.8,330,1984-08-13,15.6,1126.6,808.8,3100.9,1108.9,390.9,1978.7
8987,SUMMERSIDE_A,1984,8,14,227,19.5,25.5,13.8,-999.9,37.8,8.5,24.4,330,1984-08-14,17.5,1144.1,846.6,3114.7,1126.4,428.7,1992.5
8988,SUMMERSIDE_A,1984,8,15,228,19.3,27.5,16,-999.9,4,15.8,25.2,330,1984-08-15,18.4,1162.5,850.6,3130.7,1144.8,432.7,2008.5
8989,SUMMERSIDE_A,1984,8,16,229,19,26.3,15,-999.9,10,23.6,24.1,330,1984-08-16,17.65,1180.15,860.6,3145.7,1162.45,442.7,2023.5
8990,SUMMERSIDE_A,1984,8,17,230,16.7,22.5,13.3,-999.9,0,11.8,18.6,330,1984-08-17,14.6,1194.75,860.6,3159,1177.05,442.7,2036.8
8991,SUMMERSIDE_A,1984,8,18,231,16.4,21,11.8,-999.9,31,15.7,17.5,330,1984-08-18,13.7,1208.45,891.6,3170.8,1190.75,473.7,2048.6
8992,SUMMERSIDE_A,1984,8,19,232,15.8,21.1,12.6,-999.9,0.2,8.8,16.1,330,1984-08-19,13.45,1221.9,891.8,3183.4,1204.2,473.9,2061.2
8993,SUMMERSIDE_A,1984,8,20,233,14.4,20.3,13.2,-999.9,33.8,10.5,16.5,330,1984-08-20,12.35,1234.25,925.6,3196.6,1216.55,507.7,2074.4
8994,SUMMERSIDE_A,1984,8,21,234,12.4,20.4,15.2,-999.9,0,21.4,13.4,330,1984-08-21,11.4,1245.65,925.6,3211.8,1227.95,507.7,2089.6
8995,SUMMERSIDE_A,1984,8,22,235,13.3,26.4,19.3,-999.9,0,18.1,16.8,330,1984-08-22,14.85,1260.5,925.6,3231.1,1242.8,507.7,2108.9
8996,SUMMERSIDE_A,1984,8,23,236,16.8,22.4,12.5,-999.9,0,18.1,19,330,1984-08-23,14.6,1275.1,925.6,3243.6,1257.4,507.7,2121.4
8997,SUMMERSIDE_A,1984,8,24,237,13.6,20.7,14,-999.9,17.4,25.7,18,330,1984-08-24,12.15,1287.25,943,3257.6,1269.55,525.1,2135.4
8998,SUMMERSIDE_A,1984,8,25,238,11.6,19.1,14.3,-999.9,0,24.4,11.6,330,1984-08-25,10.35,1297.6,943,3271.9,1279.9,525.1,2149.7
8999,SUMMERSIDE_A,1984,8,26,239,12.1,24.1,17.9,-999.9,0,13.6,14.4,330,1984-08-26,13.1,1310.7,943,3289.8,1293,525.1,2167.6
9000,SUMMERSIDE_A,1984,8,27,240,15.2,24.3,15.5,-999.9,0,24.2,16.5,330,1984-08-27,14.75,1325.45,943,3305.3,1307.75,525.1,2183.1
9001,SUMMERSIDE_A,1984,8,28,241,15.7,24,14.7,-999.9,0,23.8,18.8,330,1984-08-28,14.85,1340.3,943,3320,1322.6,525.1,2197.8
9002,SUMMERSIDE_A,1984,8,29,242,15.6,24,14.7,-999.9,0,19.6,19.7,330,1984-08-29,14.8,1355.1,943,3334.7,1337.4,525.1,2212.5
9003,SUMMERSIDE_A,1984,8,30,243,17.8,23.6,12.1,-999.9,0,20.5,21.2,330,1984-08-30,15.7,1370.8,943,3346.8,1353.1,525.1,2224.6
9004,SUMMERSIDE_A,1984,8,31,244,19.2,25.8,12.8,-999.9,0,19.6,22.7,330,1984-08-31,17.5,1388.3,943,3359.6,1370.6,525.1,2237.4
9005,SUMMERSIDE_A,1984,9,1,245,14.6,23.9,15,-999.9,6.5,11.3,18.1,330,1984-09-01,14.25,1402.55,949.5,3374.6,1384.85,531.6,2252.4
9006,SUMMERSIDE_A,1984,9,2,246,14,17.6,9.3,-999.9,1.2,29.7,14.5,330,1984-09-02,10.8,1413.35,950.7,3383.9,1395.65,532.8,2261.7
9007,SUMMERSIDE_A,1984,9,3,247,12,17.4,11.3,-999.9,3.6,20.9,13.2,330,1984-09-03,9.7,1423.05,954.3,3395.2,1405.35,536.4,2273
9008,SUMMERSIDE_A,1984,9,4,248,11.1,19,13.5,-999.9,0,10.8,12.2,330,1984-09-04,10.05,1433.1,954.3,3408.7,1415.4,536.4,2286.5
9009,SUMMERSIDE_A,1984,9,5,249,13.6,16.9,8.6,-999.9,18.6,12.4,16.1,330,1984-09-05,10.25,1443.35,972.9,3417.3,1425.65,555,2295.1
9010,SUMMERSIDE_A,1984,9,6,250,12.2,18,11.4,-999.9,0,8.2,13.7,330,1984-09-06,10.1,1453.45,972.9,3428.7,1435.75,555,2306.5
9011,SUMMERSIDE_A,1984,9,7,251,9.1,17.3,13.4,-999.9,0,13.1,11.1,330,1984-09-07,8.2,1461.65,972.9,3442.1,1443.95,555,2319.9
9012,SUMMERSIDE_A,1984,9,8,252,8.5,18.6,14.7,-999.9,0,8.8,10.6,330,1984-09-08,8.55,1470.2,972.9,3456.8,1452.5,555,2334.6
9013,SUMMERSIDE_A,1984,9,9,253,13.8,24,14.6,-999.9,0,23,15.5,330,1984-09-09,13.9,1484.1,972.9,3471.4,1466.4,555,2349.2
9014,SUMMERSIDE_A,1984,9,10,254,13.9,19.5,10.7,-999.9,0,28.8,15.8,330,1984-09-10,11.7,1495.8,972.9,3482.1,1478.1,555,2359.9
9015,SUMMERSIDE_A,1984,9,11,255,14,21.8,12.5,-999.9,8,29.8,17.8,330,1984-09-11,12.9,1508.7,980.9,3494.6,1491,563,2372.4
9016,SUMMERSIDE_A,1984,9,12,256,11,19,12.6,-999.9,2.2,16.9,13.2,330,1984-09-12,10,1518.7,983.1,3507.2,1501,565.2,2385
9017,SUMMERSIDE_A,1984,9,13,257,10.2,16.1,10.7,-999.9,0.6,19.2,11.6,330,1984-09-13,8.15,1526.85,983.7,3517.9,1509.15,565.8,2395.7
9018,SUMMERSIDE_A,1984,9,14,258,8.7,20,14.6,-999.9,6.6,27.4,13.3,330,1984-09-14,9.35,1536.2,990.3,3532.5,1518.5,572.4,2410.3
9019,SUMMERSIDE_A,1984,9,15,259,7.5,12.9,10,-999.9,19,11.3,9.9,330,1984-09-15,5.2,1541.4,1009.3,3542.5,1523.7,591.4,2420.3
9020,SUMMERSIDE_A,1984,9,16,260,7.3,14.3,11.3,-999.9,4.6,19.8,9.3,330,1984-09-16,5.8,1547.2,1013.9,3553.8,1529.5,596,2431.6
9021,SUMMERSIDE_A,1984,9,17,261,6.3,16.3,13.3,-999.9,0,11.5,8.5,330,1984-09-17,6.3,1553.5,1013.9,3567.1,1535.8,596,2444.9
9022,SUMMERSIDE_A,1984,9,18,262,8.8,18.9,13.3,-999.9,0,19.6,11,330,1984-09-18,8.85,1562.35,1013.9,3580.4,1544.65,596,2458.2
9023,SUMMERSIDE_A,1984,9,19,263,10.6,18.8,11.8,-999.9,0,23.9,11.3,330,1984-09-19,9.7,1572.05,1013.9,3592.2,1554.35,596,2470
9024,SUMMERSIDE_A,1984,9,20,264,10,17.4,11.1,-999.9,6.2,20.7,13.4,330,1984-09-20,8.7,1580.75,1020.1,3603.3,1563.05,602.2,2481.1
9025,SUMMERSIDE_A,1984,9,21,265,6.4,14.5,11.5,-999.9,0.2,22.8,8.2,330,1984-09-21,5.45,1586.2,1020.3,3614.8,1568.5,602.4,2492.6
9026,SUMMERSIDE_A,1984,9,22,266,5.4,13.8,11.6,-999.9,0,20.9,7.5,330,1984-09-22,4.6,1590.8,1020.3,3626.4,1573.1,602.4,2504.2
9027,SUMMERSIDE_A,1984,9,23,267,4.7,16,13.3,-999.9,0,18,9.1,330,1984-09-23,5.35,1596.15,1020.3,3639.7,1578.45,602.4,2517.5
9028,SUMMERSIDE_A,1984,9,24,268,10.1,23.1,14.1,-999.9,0,19.3,14.3,330,1984-09-24,11.6,1607.75,1020.3,3653.8,1590.05,602.4,2531.6
9029,SUMMERSIDE_A,1984,9,25,269,9.2,19.3,12.3,-999.9,0,19.3,11.1,330,1984-09-25,9.25,1617,1020.3,3666.1,1599.3,602.4,2543.9
9030,SUMMERSIDE_A,1984,9,26,270,6.3,22.3,15.2,-999.9,10.8,29.2,13.4,330,1984-09-26,9.3,1626.3,1031.1,3681.3,1608.6,613.2,2559.1
9031,SUMMERSIDE_A,1984,9,27,271,3.5,11.1,10.4,-999.9,0,21.4,5.7,330,1984-09-27,2.3,1628.6,1031.1,3691.7,1610.9,613.2,2569.5
9032,SUMMERSIDE_A,1984,9,28,272,4.5,15.2,12.2,-999.9,0,19.6,7.4,330,1984-09-28,4.85,1633.45,1031.1,3703.9,1615.75,613.2,2581.7
9033,SUMMERSIDE_A,1984,9,29,273,6.2,16.1,11.6,-999.9,0,13.6,8.4,330,1984-09-29,6.15,1639.6,1031.1,3715.5,1621.9,613.2,2593.3
9034,SUMMERSIDE_A,1984,9,30,274,4.6,13.1,10.6,-999.9,0,16,8.7,330,1984-09-30,3.85,1643.45,1031.1,3726.1,1625.75,613.2,2603.9
9035,SUMMERSIDE_A,1984,10,1,275,3.6,14,11.6,-999.9,0,4.9,8.3,330,1984-10-01,3.8,1647.25,1031.1,3737.7,1629.55,613.2,2615.5
9036,SUMMERSIDE_A,1984,10,2,276,7.6,11.6,7.1,-999.9,19,21,9.9,330,1984-10-02,4.6,1651.85,1050.1,3744.8,1634.15,632.2,2622.6
9037,SUMMERSIDE_A,1984,10,3,277,7.9,12.9,7.8,-999.9,1,22.8,11.5,330,1984-10-03,5.4,1657.25,1051.1,3752.6,1639.55,633.2,2630.4
9038,SUMMERSIDE_A,1984,10,4,278,3,11.2,9.9,-999.9,10.2,23.9,8.2,330,1984-10-04,2.1,1659.35,1061.3,3762.5,1641.65,643.4,2640.3
9039,SUMMERSIDE_A,1984,10,5,279,-0.4,5.8,8.5,-999.9,4,24,5.6,330,1984-10-05,0,1659.35,1065.3,3771,1641.65,647.4,2648.8
9040,SUMMERSIDE_A,1984,10,6,280,0.7,7.9,9,-999.9,0,25.1,5.5,330,1984-10-06,0,1659.35,1065.3,3780,1641.65,647.4,2657.8
9041,SUMMERSIDE_A,1984,10,7,281,0.7,11.6,11,-999.9,0,17.9,6.7,330,1984-10-07,1.15,1660.5,1065.3,3791,1642.8,647.4,2668.8
9042,SUMMERSIDE_A,1984,10,8,282,8.4,14.2,7.9,-999.9,5.4,11.4,9.1,330,1984-10-08,6.3,1666.8,1070.7,3798.9,1649.1,652.8,2676.7
9043,SUMMERSIDE_A,1984,10,9,283,2.2,10,9,-999.9,0,12.8,7.4,330,1984-10-09,1.1,1667.9,1070.7,3807.9,1650.2,652.8,2685.7
9044,SUMMERSIDE_A,1984,10,10,284,1,9.8,9.5,-999.9,0,9.2,6.1,330,1984-10-10,0.4,1668.3,1070.7,3817.4,1650.6,652.8,2695.2
9045,SUMMERSIDE_A,1984,10,11,285,6.5,16.9,10.2,-999.9,0,15.1,10.2,330,1984-10-11,6.7,1675,1070.7,3827.6,1657.3,652.8,2705.4
9046,SUMMERSIDE_A,1984,10,12,286,1.8,12.5,10.2,-999.9,0,24,7.6,330,1984-10-12,2.15,1677.15,1070.7,3837.8,1659.45,652.8,2715.6
9047,SUMMERSIDE_A,1984,10,13,287,1.8,11.9,9.7,-999.9,0,8.1,7.3,330,1984-10-13,1.85,1679,1070.7,3847.5,1661.3,652.8,2725.3
9048,SUMMERSIDE_A,1984,10,14,288,3.9,16,10.5,-999.9,0,9.1,9.2,330,1984-10-14,4.95,1683.95,1070.7,3858,1666.25,652.8,2735.8
9049,SUMMERSIDE_A,1984,10,15,289,2.6,8.1,7,-999.9,0,13.4,8.5,330,1984-10-15,0.35,1684.3,1070.7,3865,1666.6,652.8,2742.8
9050,SUMMERSIDE_A,1984,10,16,290,6.1,8.9,4.9,-999.9,0,36.2,7.5,330,1984-10-16,2.5,1686.8,1070.7,3869.9,1669.1,652.8,2747.7
9051,SUMMERSIDE_A,1984,10,17,291,6.2,8.6,4.5,-999.9,0,31.8,7.7,330,1984-10-17,2.4,1689.2,1070.7,3874.4,1671.5,652.8,2752.2
9052,SUMMERSIDE_A,1984,10,18,292,5.6,10.7,6.5,-999.9,0,23,9.5,330,1984-10-18,3.15,1692.35,1070.7,3880.9,1674.65,652.8,2758.7
9053,SUMMERSIDE_A,1984,10,19,293,5.4,16.3,9.3,-999.9,0,10.3,10,330,1984-10-19,5.85,1698.2,1070.7,3890.2,1680.5,652.8,2768
9054,SUMMERSIDE_A,1984,10,20,294,6.7,13.7,7.4,-999.9,0,11.7,10.9,330,1984-10-20,5.2,1703.4,1070.7,3897.6,1685.7,652.8,2775.4
9055,SUMMERSIDE_A,1984,10,21,295,9.6,16,6.9,-999.9,4.8,17.5,9.7,330,1984-10-21,7.8,1711.2,1075.5,3904.5,1693.5,657.6,2782.3
9056,SUMMERSIDE_A,1984,10,22,296,8.7,15,6.8,-999.9,0,18.1,12.7,330,1984-10-22,6.85,1718.05,1075.5,3911.3,1700.35,657.6,2789.1
9057,SUMMERSIDE_A,1984,10,23,297,5.8,9.5,5.1,-999.9,2.4,3.6,9.7,330,1984-10-23,2.65,1720.7,1077.9,3916.4,1703,660,2794.2
9058,SUMMERSIDE_A,1984,10,24,298,5,12.1,7,-999.9,0,12.5,8.7,330,1984-10-24,3.55,1724.25,1077.9,3923.4,1706.55,660,2801.2
9059,SUMMERSIDE_A,1984,10,25,299,2.9,13.1,8.3,-999.9,0,21,6.8,330,1984-10-25,3,1727.25,1077.9,3931.7,1709.55,660,2809.5
9060,SUMMERSIDE_A,1984,10,26,300,-1.3,4.6,6.2,-999.9,0,15.6,4,330,1984-10-26,0,1727.25,1077.9,3937.9,1709.55,660,2815.7
9061,SUMMERSIDE_A,1984,10,27,301,-0.7,6.9,6.9,-999.9,0,12,4.8,330,1984-10-27,0,1727.25,1077.9,3944.8,1709.55,660,2822.6
9062,SUMMERSIDE_A,1984,10,28,302,6.3,13.1,6.5,-999.9,6.2,31.5,10.5,330,1984-10-28,4.7,1731.95,1084.1,3951.3,1714.25,666.2,2829.1
9063,SUMMERSIDE_A,1984,10,29,303,1.3,12.7,8.3,-999.9,1.2,14.6,8.9,330,1984-10-29,2,1733.95,1085.3,3959.6,1716.25,667.4,2837.4
9064,SUMMERSIDE_A,1984,10,30,304,0.5,8.8,7,-999.9,0,5,6.7,330,1984-10-30,0,1733.95,1085.3,3966.6,1716.25,667.4,2844.4
9065,SUMMERSIDE_A,1984,10,31,305,-1.1,10.5,8.1,-999.9,0,21.6,6.7,330,1984-10-31,0,1733.95,1085.3,3974.7,1716.25,667.4,2852.5
9066,SUMMERSIDE_A,1984,11,1,306,-2.6,8.7,7.9,-999.9,0,14.9,5.6,330,1984-11-01,0,1733.95,1085.3,3982.6,1716.25,667.4,2860.4
9067,SUMMERSIDE_A,1984,11,2,307,0.6,16,9.1,-999.9,2.8,39.2,8.4,330,1984-11-02,3.3,1737.25,1088.1,3991.7,1719.55,670.2,2869.5
9068,SUMMERSIDE_A,1984,11,3,308,-1.1,3.1,4.7,-999.9,0,19.2,3.7,330,1984-11-03,0,1737.25,1088.1,3996.4,1719.55,670.2,2874.2
9069,SUMMERSIDE_A,1984,11,4,309,-1.6,7,6.6,-999.9,0,13.7,5,330,1984-11-04,0,1737.25,1088.1,4003,1719.55,670.2,2880.8
9070,SUMMERSIDE_A,1984,11,5,310,4.3,15,7.3,-999.9,0.8,17.8,11.2,330,1984-11-05,4.65,1741.9,1088.9,4010.3,1724.2,671,2888.1
9071,SUMMERSIDE_A,1984,11,6,311,4,13.2,6.6,-999.9,1,8.1,10.8,330,1984-11-06,3.6,1745.5,1089.9,4016.9,1727.8,672,2894.7
9072,SUMMERSIDE_A,1984,11,7,312,-1.6,7.3,6.4,-999.9,0,19.8,5.6,330,1984-11-07,0,1745.5,1089.9,4023.3,1727.8,672,2901.1
9073,SUMMERSIDE_A,1984,11,8,313,-5.3,1.9,5.7,-999.9,0,14,3.4,330,1984-11-08,0,1745.5,1089.9,4029,1727.8,672,2906.8
9074,SUMMERSIDE_A,1984,11,9,314,-4,4.1,6,-999.9,0,8.8,3.6,330,1984-11-09,0,1745.5,1089.9,4035,1727.8,672,2912.8
9075,SUMMERSIDE_A,1984,11,10,315,3.2,8.5,4.8,-999.9,7.4,22.8,7.5,330,1984-11-10,0.85,1746.35,1097.3,4039.8,1728.65,679.4,2917.6
9076,SUMMERSIDE_A,1984,11,11,316,7.4,14.1,5.3,-999.9,1.8,22.1,11.9,330,1984-11-11,5.75,1752.1,1099.1,4045.1,1734.4,681.2,2922.9
9077,SUMMERSIDE_A,1984,11,12,317,9.8,15.9,5,-999.9,0,26.8,11.4,330,1984-11-12,7.85,1759.95,1099.1,4050.1,1742.25,681.2,2927.9
9078,SUMMERSIDE_A,1984,11,13,318,6.8,11.6,4.4,-999.9,4.8,13.4,10.7,330,1984-11-13,4.2,1764.15,1103.9,4054.5,1746.45,686,2932.3
9079,SUMMERSIDE_A,1984,11,14,319,-0.2,7,5.3,-999.9,23.3,29.9,7.5,330,1984-11-14,0,1764.15,1127.2,4059.8,1746.45,709.3,2937.6
9080,SUMMERSIDE_A,1984,11,15,320,-1.2,3.1,4,-999.9,0,24.7,4.9,330,1984-11-15,0,1764.15,1127.2,4063.8,1746.45,709.3,2941.6
9081,SUMMERSIDE_A,1984,11,16,321,0.9,9.3,5.6,-999.9,2.2,18.2,7.5,330,1984-11-16,0.1,1764.25,1129.4,4069.4,1746.55,711.5,2947.2
9082,SUMMERSIDE_A,1984,11,17,322,-2.5,4.9,5.2,-999.9,2.2,18.9,6,330,1984-11-17,0,1764.25,1131.6,4074.6,1746.55,713.7,2952.4
